spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,runtime
2.0,10.0,14.0,13.0,1.0,1.0,311.0,86.0,53.0,10.0,1883073040.0,0.51,1.0,968.0,0.64,0.0,1709822483.0,1833929950.0,26.0,1.0,561.0,1.0,41.0,4.0,369.0,0.58,9.0,281.502
3.0,16.0,11.0,16.0,1.0,0.0,254.0,102.0,75.0,2.0,1839765650.0,0.69,0.0,854.0,0.85,0.0,1498551416.0,2060048154.0,51.0,0.0,802.0,0.0,40.0,3.0,375.0,0.63,4.0,235.357
2.0,12.0,9.0,36.0,1.0,1.0,324.0,56.0,83.0,4.0,1700089158.0,0.78,1.0,1020.0,0.88,0.0,1715914092.0,1951863127.0,64.0,1.0,824.0,0.0,25.0,3.0,329.0,0.51,5.0,971.712
4.0,15.0,16.0,36.0,1.0,0.0,274.0,106.0,87.0,5.0,1695454737.0,0.54,0.0,549.0,0.51,0.0,1992874941.0,1731614662.0,26.0,0.0,601.0,0.0,46.0,5.0,297.0,0.58,6.0,250.769
2.0,12.0,12.0,57.0,0.0,1.0,385.0,111.0,93.0,8.0,1767298037.0,0.77,1.0,559.0,0.58,1.0,1490085915.0,2128353388.0,46.0,0.0,770.0,1.0,38.0,1.0,345.0,0.86,6.0,271.308
3.0,16.0,14.0,53.0,1.0,1.0,425.0,86.0,117.0,1.0,1972007375.0,0.78,1.0,537.0,0.6,0.0,1925689511.0,1783220648.0,28.0,1.0,881.0,1.0,17.0,3.0,372.0,0.78,9.0,195.637
2.0,16.0,10.0,59.0,1.0,1.0,252.0,63.0,91.0,10.0,2090223688.0,0.58,0.0,747.0,0.69,0.0,1238708476.0,1740375662.0,66.0,1.0,543.0,0.0,38.0,1.0,181.0,0.81,6.0,411.787
3.0,15.0,9.0,42.0,1.0,0.0,271.0,87.0,51.0,7.0,1079872519.0,0.8,1.0,593.0,0.88,0.0,1897216346.0,1956698198.0,64.0,0.0,670.0,0.0,19.0,2.0,230.0,0.83,8.0,370.301
4.0,10.0,8.0,45.0,1.0,1.0,480.0,74.0,124.0,6.0,1538642592.0,0.69,1.0,514.0,0.6,1.0,2041318609.0,1413535095.0,71.0,0.0,949.0,0.0,20.0,1.0,290.0,0.55,2.0,737.697
3.0,12.0,11.0,44.0,1.0,1.0,287.0,61.0,100.0,6.0,1552742858.0,0.8,0.0,561.0,0.66,0.0,1794001742.0,1309317048.0,65.0,0.0,603.0,1.0,44.0,5.0,232.0,0.64,3.0,209.049
3.0,9.0,16.0,51.0,1.0,0.0,428.0,85.0,121.0,3.0,1279097294.0,0.86,0.0,740.0,0.63,0.0,1352291810.0,1449663254.0,64.0,0.0,832.0,0.0,28.0,1.0,320.0,0.51,7.0,236.278
2.0,13.0,16.0,26.0,0.0,1.0,395.0,45.0,35.0,7.0,1679227690.0,0.85,1.0,632.0,0.62,1.0,1849257881.0,1969453534.0,25.0,1.0,593.0,0.0,43.0,4.0,433.0,0.55,5.0,848.757
2.0,10.0,9.0,25.0,1.0,0.0,253.0,58.0,95.0,3.0,1715455386.0,0.69,1.0,554.0,0.77,0.0,1082415259.0,1876517251.0,72.0,1.0,981.0,0.0,36.0,2.0,266.0,0.6,1.0,448.866
2.0,14.0,11.0,14.0,0.0,1.0,326.0,93.0,44.0,9.0,2072332746.0,0.78,0.0,1019.0,0.51,1.0,1359782141.0,1628877218.0,31.0,1.0,768.0,1.0,31.0,3.0,135.0,0.75,6.0,231.078
4.0,16.0,9.0,27.0,0.0,1.0,297.0,104.0,78.0,3.0,1464617196.0,0.81,0.0,582.0,0.8,0.0,1994302456.0,1702870544.0,55.0,0.0,596.0,0.0,40.0,2.0,447.0,0.75,6.0,780.966
4.0,11.0,16.0,41.0,0.0,1.0,451.0,63.0,71.0,10.0,1571951626.0,0.78,0.0,672.0,0.85,0.0,1934267373.0,1719902232.0,47.0,0.0,645.0,0.0,42.0,1.0,357.0,0.59,8.0,244.381
2.0,12.0,12.0,58.0,0.0,1.0,230.0,81.0,53.0,3.0,2050860292.0,0.86,0.0,964.0,0.73,1.0,2041353727.0,1157242717.0,62.0,1.0,503.0,1.0,44.0,1.0,302.0,0.89,5.0,236.222
4.0,10.0,10.0,7.0,1.0,1.0,404.0,124.0,108.0,4.0,2017200974.0,0.88,0.0,688.0,0.52,1.0,1759612017.0,1664199222.0,68.0,0.0,504.0,0.0,22.0,5.0,379.0,0.64,2.0,446.97
3.0,11.0,14.0,49.0,1.0,0.0,339.0,89.0,57.0,5.0,1420834950.0,0.71,1.0,848.0,0.81,1.0,2033617182.0,1271348772.0,37.0,1.0,626.0,0.0,46.0,3.0,174.0,0.77,1.0,237.244
4.0,16.0,11.0,47.0,1.0,1.0,316.0,83.0,83.0,3.0,1185625553.0,0.79,1.0,986.0,0.75,1.0,1358847948.0,1796124076.0,24.0,1.0,939.0,1.0,41.0,2.0,435.0,0.72,6.0,251.165
3.0,13.0,10.0,60.0,0.0,0.0,223.0,41.0,71.0,6.0,1463027869.0,0.85,1.0,651.0,0.84,0.0,2131147571.0,1769813838.0,72.0,0.0,877.0,0.0,21.0,3.0,113.0,0.67,4.0,324.754
3.0,13.0,10.0,18.0,1.0,0.0,409.0,95.0,82.0,7.0,1872618651.0,0.87,1.0,854.0,0.51,1.0,1449536518.0,1296021536.0,60.0,1.0,710.0,1.0,31.0,5.0,263.0,0.5,9.0,370.512
4.0,12.0,8.0,63.0,1.0,1.0,259.0,122.0,80.0,1.0,1204811942.0,0.81,1.0,839.0,0.65,0.0,1644025130.0,1347689875.0,29.0,0.0,636.0,1.0,31.0,5.0,176.0,0.56,8.0,599.017
2.0,8.0,15.0,53.0,1.0,1.0,337.0,33.0,74.0,3.0,1118481024.0,0.65,1.0,633.0,0.81,1.0,2018714570.0,1091472334.0,35.0,0.0,732.0,0.0,18.0,1.0,458.0,0.55,10.0,229.471
3.0,15.0,15.0,19.0,0.0,0.0,406.0,115.0,41.0,7.0,1081874703.0,0.85,1.0,657.0,0.59,1.0,1713713804.0,1556748473.0,63.0,1.0,737.0,0.0,18.0,1.0,467.0,0.67,6.0,257.167
4.0,14.0,12.0,34.0,1.0,0.0,473.0,42.0,89.0,7.0,1750544735.0,0.79,1.0,530.0,0.88,0.0,1987643139.0,1185756547.0,65.0,1.0,600.0,1.0,42.0,2.0,157.0,0.88,10.0,225.469
2.0,15.0,15.0,2.0,0.0,1.0,341.0,65.0,109.0,9.0,1833312514.0,0.57,0.0,972.0,0.83,0.0,2110595247.0,1413061145.0,50.0,1.0,535.0,1.0,17.0,2.0,214.0,0.55,4.0,226.613
4.0,15.0,15.0,15.0,0.0,1.0,454.0,71.0,73.0,4.0,1075812442.0,0.64,1.0,961.0,0.59,1.0,1980875565.0,1564919363.0,71.0,0.0,681.0,1.0,44.0,4.0,444.0,0.66,9.0,506.931
4.0,10.0,15.0,12.0,1.0,1.0,300.0,51.0,65.0,5.0,1942124468.0,0.77,1.0,957.0,0.78,0.0,1689213939.0,1209747279.0,50.0,1.0,576.0,1.0,32.0,1.0,314.0,0.72,1.0,218.99
3.0,9.0,11.0,42.0,0.0,1.0,427.0,100.0,81.0,7.0,1288910299.0,0.74,0.0,697.0,0.64,0.0,1785383083.0,2019215099.0,35.0,0.0,757.0,1.0,23.0,5.0,353.0,0.76,6.0,229.991
4.0,11.0,15.0,7.0,1.0,0.0,438.0,109.0,45.0,1.0,1882823584.0,0.89,1.0,947.0,0.65,0.0,1257271562.0,2049576152.0,62.0,0.0,829.0,0.0,45.0,1.0,330.0,0.69,9.0,274.303
2.0,14.0,10.0,16.0,1.0,0.0,394.0,118.0,109.0,9.0,1460470348.0,0.59,0.0,601.0,0.69,1.0,1185871856.0,1581675264.0,54.0,0.0,778.0,1.0,36.0,2.0,352.0,0.8,8.0,256.114
4.0,9.0,12.0,30.0,0.0,0.0,463.0,95.0,98.0,9.0,1923555462.0,0.61,1.0,897.0,0.73,0.0,2044415041.0,1200995736.0,35.0,0.0,585.0,0.0,36.0,3.0,367.0,0.81,3.0,826.282
2.0,14.0,11.0,12.0,1.0,1.0,372.0,93.0,51.0,6.0,2066603165.0,0.53,0.0,549.0,0.82,0.0,1478512653.0,1288338945.0,27.0,0.0,642.0,1.0,19.0,3.0,283.0,0.52,6.0,242.261
4.0,13.0,15.0,38.0,0.0,1.0,321.0,99.0,43.0,9.0,1197658073.0,0.71,0.0,572.0,0.56,1.0,1915023427.0,1323644970.0,60.0,0.0,941.0,1.0,34.0,2.0,128.0,0.8,1.0,210.882
3.0,12.0,14.0,24.0,0.0,0.0,353.0,119.0,87.0,3.0,2098441875.0,0.7,0.0,889.0,0.54,1.0,1567916614.0,1592132044.0,39.0,0.0,941.0,1.0,26.0,1.0,308.0,0.5,9.0,261.462
3.0,14.0,10.0,42.0,1.0,1.0,357.0,63.0,61.0,5.0,2030412288.0,0.81,1.0,913.0,0.67,0.0,2144149720.0,1553753129.0,38.0,1.0,571.0,0.0,21.0,4.0,449.0,0.77,4.0,259.908
3.0,14.0,11.0,18.0,0.0,1.0,336.0,118.0,110.0,10.0,1772087960.0,0.61,0.0,920.0,0.89,0.0,1876314678.0,1879772485.0,72.0,1.0,958.0,1.0,38.0,4.0,333.0,0.65,2.0,215.704
4.0,9.0,9.0,11.0,0.0,0.0,378.0,60.0,39.0,10.0,1978705357.0,0.64,0.0,716.0,0.8,0.0,2012133862.0,1939352986.0,53.0,0.0,980.0,1.0,24.0,5.0,478.0,0.87,9.0,571.733
3.0,10.0,16.0,14.0,1.0,0.0,477.0,33.0,112.0,3.0,1643666419.0,0.89,0.0,722.0,0.56,0.0,1487352881.0,1901530426.0,60.0,1.0,664.0,0.0,30.0,3.0,470.0,0.89,3.0,248.731
3.0,13.0,16.0,22.0,0.0,0.0,403.0,90.0,32.0,5.0,1418865572.0,0.8,0.0,834.0,0.65,1.0,1807288590.0,1343010031.0,39.0,0.0,693.0,0.0,29.0,2.0,362.0,0.59,4.0,244.741
3.0,8.0,16.0,38.0,1.0,0.0,245.0,90.0,43.0,3.0,1455822885.0,0.65,0.0,922.0,0.55,0.0,2068461269.0,1320085583.0,26.0,1.0,798.0,0.0,25.0,3.0,212.0,0.74,6.0,456.199
3.0,16.0,14.0,36.0,1.0,0.0,473.0,127.0,46.0,4.0,1981138735.0,0.68,1.0,891.0,0.57,0.0,1477394539.0,1606765813.0,37.0,0.0,798.0,1.0,39.0,5.0,428.0,0.61,10.0,263.547
3.0,10.0,15.0,33.0,0.0,0.0,388.0,102.0,42.0,4.0,1909479103.0,0.78,1.0,860.0,0.76,0.0,1968106190.0,1635631706.0,58.0,0.0,583.0,1.0,38.0,1.0,400.0,0.89,10.0,335.928
3.0,10.0,10.0,24.0,0.0,0.0,284.0,103.0,65.0,8.0,2106867374.0,0.72,0.0,518.0,0.84,1.0,1494848929.0,1141433043.0,35.0,1.0,596.0,1.0,43.0,1.0,255.0,0.61,6.0,248.86
4.0,11.0,11.0,22.0,1.0,1.0,326.0,54.0,48.0,5.0,1125133332.0,0.69,1.0,761.0,0.82,0.0,1819289063.0,1828361396.0,64.0,1.0,663.0,0.0,43.0,3.0,272.0,0.7,10.0,253.673
2.0,16.0,11.0,7.0,0.0,1.0,463.0,95.0,128.0,9.0,1473861234.0,0.68,0.0,1011.0,0.69,1.0,1618245213.0,1089615795.0,71.0,1.0,620.0,1.0,25.0,4.0,152.0,0.83,9.0,243.09
3.0,14.0,14.0,8.0,0.0,1.0,367.0,73.0,75.0,6.0,1259628901.0,0.87,0.0,823.0,0.68,1.0,1855765646.0,1639519640.0,66.0,1.0,766.0,0.0,33.0,2.0,343.0,0.83,2.0,231.075
2.0,10.0,13.0,52.0,0.0,0.0,232.0,96.0,61.0,7.0,1126554237.0,0.71,1.0,885.0,0.67,0.0,1915550277.0,1614748743.0,64.0,1.0,874.0,0.0,40.0,2.0,282.0,0.66,4.0,271.403
4.0,15.0,9.0,8.0,1.0,1.0,405.0,106.0,69.0,1.0,1110753171.0,0.65,1.0,566.0,0.5,0.0,1391816644.0,1403883306.0,50.0,1.0,949.0,0.0,37.0,3.0,368.0,0.66,9.0,386.908
3.0,15.0,13.0,43.0,1.0,0.0,404.0,105.0,63.0,3.0,1678287124.0,0.88,1.0,805.0,0.68,0.0,1829516266.0,1921072896.0,38.0,0.0,912.0,1.0,41.0,1.0,162.0,0.65,4.0,201.263
3.0,13.0,16.0,28.0,0.0,1.0,273.0,62.0,66.0,9.0,1194836263.0,0.67,1.0,812.0,0.52,0.0,1473770494.0,1853572469.0,33.0,1.0,618.0,0.0,17.0,5.0,277.0,0.7,4.0,637.051
3.0,13.0,15.0,39.0,1.0,0.0,351.0,111.0,61.0,1.0,2144347184.0,0.89,0.0,706.0,0.64,0.0,1391551392.0,2101794245.0,48.0,1.0,891.0,1.0,48.0,1.0,373.0,0.87,7.0,532.679
3.0,11.0,14.0,40.0,0.0,0.0,384.0,72.0,91.0,8.0,1679479961.0,0.66,1.0,992.0,0.58,1.0,1558400483.0,1135522950.0,43.0,0.0,514.0,1.0,32.0,5.0,308.0,0.54,3.0,246.604
3.0,14.0,14.0,51.0,1.0,1.0,369.0,107.0,92.0,1.0,1569070597.0,0.85,0.0,679.0,0.89,1.0,1886466495.0,1622793231.0,41.0,1.0,895.0,0.0,48.0,4.0,299.0,0.54,8.0,592.009
2.0,12.0,10.0,35.0,0.0,1.0,286.0,38.0,107.0,5.0,1910991484.0,0.85,0.0,618.0,0.85,1.0,2046329655.0,1147256480.0,37.0,1.0,846.0,1.0,30.0,3.0,217.0,0.85,6.0,284.449
3.0,8.0,16.0,41.0,1.0,1.0,392.0,94.0,70.0,7.0,1524043676.0,0.77,1.0,808.0,0.71,1.0,1530528355.0,1149959795.0,41.0,1.0,945.0,0.0,24.0,5.0,201.0,0.77,8.0,256.023
2.0,12.0,15.0,10.0,0.0,1.0,402.0,46.0,41.0,1.0,1949169393.0,0.74,0.0,549.0,0.7,1.0,1436867600.0,1087191830.0,29.0,1.0,958.0,1.0,38.0,2.0,493.0,0.63,4.0,224.96
2.0,13.0,14.0,14.0,1.0,0.0,332.0,36.0,39.0,9.0,1991617776.0,0.71,0.0,677.0,0.69,1.0,2038378656.0,1870945915.0,49.0,1.0,574.0,1.0,16.0,4.0,221.0,0.74,7.0,202.621
4.0,13.0,10.0,24.0,1.0,1.0,283.0,80.0,55.0,3.0,1925689889.0,0.9,0.0,683.0,0.82,0.0,1645584250.0,1152008704.0,53.0,0.0,882.0,0.0,42.0,2.0,355.0,0.65,5.0,823.765
3.0,9.0,8.0,56.0,0.0,1.0,427.0,34.0,46.0,3.0,2126055001.0,0.83,1.0,797.0,0.69,1.0,1194503860.0,1837949978.0,67.0,0.0,522.0,1.0,30.0,5.0,123.0,0.66,7.0,428.467
4.0,10.0,8.0,5.0,1.0,0.0,314.0,75.0,118.0,6.0,1402707441.0,0.86,1.0,934.0,0.74,1.0,1644998426.0,2080960082.0,50.0,1.0,651.0,0.0,18.0,1.0,473.0,0.71,4.0,638.343
4.0,9.0,11.0,48.0,0.0,0.0,442.0,96.0,105.0,1.0,1456143549.0,0.79,1.0,730.0,0.7,1.0,2082015796.0,1121604146.0,32.0,1.0,684.0,1.0,46.0,2.0,253.0,0.76,7.0,196.62
3.0,11.0,10.0,26.0,1.0,1.0,254.0,51.0,33.0,4.0,1614175711.0,0.71,0.0,823.0,0.64,1.0,1568605034.0,1167835730.0,36.0,0.0,728.0,1.0,26.0,4.0,356.0,0.75,2.0,241.024
4.0,11.0,16.0,11.0,0.0,0.0,249.0,41.0,90.0,8.0,1400696552.0,0.55,1.0,631.0,0.7,0.0,1560278873.0,1188246811.0,40.0,0.0,860.0,1.0,20.0,3.0,458.0,0.68,6.0,511.51
4.0,10.0,15.0,37.0,0.0,0.0,478.0,73.0,47.0,7.0,1388755825.0,0.9,0.0,961.0,0.54,0.0,1837545050.0,1345120838.0,27.0,1.0,909.0,0.0,24.0,4.0,348.0,0.82,2.0,295.162
4.0,9.0,13.0,23.0,0.0,1.0,427.0,45.0,60.0,6.0,1690586808.0,0.82,1.0,788.0,0.73,0.0,1512559658.0,1839822905.0,44.0,0.0,957.0,1.0,40.0,3.0,113.0,0.59,2.0,517.389
3.0,15.0,10.0,14.0,0.0,1.0,332.0,76.0,45.0,6.0,1774367545.0,0.81,1.0,564.0,0.78,0.0,1547223414.0,1311226352.0,29.0,1.0,932.0,1.0,43.0,1.0,158.0,0.71,2.0,392.217
2.0,14.0,9.0,31.0,1.0,0.0,281.0,75.0,65.0,6.0,1098975760.0,0.59,0.0,1021.0,0.89,0.0,1881928136.0,1592660666.0,72.0,1.0,821.0,0.0,22.0,1.0,359.0,0.66,10.0,814.426
4.0,12.0,16.0,29.0,0.0,1.0,460.0,104.0,127.0,7.0,1224667458.0,0.67,1.0,916.0,0.65,1.0,1603668766.0,2133773368.0,65.0,0.0,833.0,1.0,25.0,5.0,303.0,0.81,5.0,226.908
2.0,11.0,11.0,38.0,1.0,1.0,300.0,75.0,66.0,5.0,1077781797.0,0.59,1.0,945.0,0.7,1.0,1988856083.0,1753241961.0,54.0,1.0,652.0,1.0,16.0,2.0,120.0,0.75,1.0,273.301
4.0,10.0,9.0,64.0,1.0,1.0,324.0,52.0,70.0,1.0,1328614894.0,0.7,1.0,709.0,0.7,1.0,1184123545.0,1441338537.0,24.0,1.0,691.0,1.0,46.0,2.0,225.0,0.81,10.0,711.135
3.0,9.0,16.0,34.0,1.0,1.0,447.0,54.0,47.0,6.0,2075066682.0,0.6,0.0,720.0,0.82,1.0,1987095490.0,1966788954.0,35.0,1.0,804.0,0.0,16.0,2.0,106.0,0.85,7.0,240.878
4.0,12.0,14.0,55.0,1.0,0.0,308.0,92.0,97.0,10.0,1516718270.0,0.84,1.0,648.0,0.75,1.0,1885460741.0,1411180508.0,71.0,0.0,979.0,0.0,44.0,3.0,478.0,0.5,2.0,1349.16
3.0,12.0,8.0,53.0,0.0,1.0,287.0,64.0,42.0,9.0,1353564645.0,0.86,1.0,714.0,0.65,0.0,1612360790.0,1373368500.0,35.0,1.0,775.0,1.0,30.0,4.0,325.0,0.57,6.0,520.382
2.0,11.0,15.0,42.0,1.0,0.0,206.0,100.0,58.0,9.0,1875153294.0,0.52,0.0,699.0,0.76,1.0,1884802302.0,1248976400.0,53.0,1.0,725.0,1.0,45.0,4.0,322.0,0.71,3.0,222.636
3.0,12.0,11.0,36.0,1.0,1.0,258.0,61.0,75.0,4.0,1100374159.0,0.81,0.0,943.0,0.89,0.0,2013645518.0,1741606199.0,65.0,1.0,964.0,1.0,32.0,1.0,414.0,0.65,4.0,232.176
4.0,16.0,13.0,22.0,1.0,1.0,323.0,36.0,74.0,7.0,1798944125.0,0.9,1.0,689.0,0.81,1.0,1412150915.0,1595658222.0,52.0,1.0,639.0,0.0,48.0,3.0,184.0,0.63,7.0,287.415
2.0,11.0,15.0,58.0,1.0,0.0,288.0,66.0,45.0,5.0,1536802680.0,0.69,0.0,730.0,0.59,1.0,2142619747.0,1670174167.0,33.0,0.0,959.0,0.0,37.0,3.0,443.0,0.62,9.0,250.759
3.0,15.0,10.0,62.0,1.0,1.0,383.0,103.0,61.0,3.0,1380708688.0,0.6,0.0,807.0,0.55,1.0,1642832334.0,1325545138.0,54.0,1.0,822.0,1.0,31.0,1.0,213.0,0.89,8.0,335.065
2.0,12.0,8.0,35.0,1.0,1.0,206.0,113.0,58.0,5.0,2056605757.0,0.77,1.0,622.0,0.9,1.0,1167342286.0,1434212476.0,54.0,1.0,640.0,0.0,31.0,2.0,233.0,0.67,6.0,530.712
4.0,15.0,9.0,46.0,1.0,0.0,393.0,57.0,100.0,6.0,1327733652.0,0.76,0.0,936.0,0.72,1.0,1140929456.0,1137409474.0,37.0,1.0,705.0,1.0,46.0,3.0,287.0,0.7,4.0,586.69
3.0,12.0,16.0,4.0,1.0,1.0,264.0,119.0,106.0,6.0,1453494926.0,0.78,1.0,605.0,0.7,1.0,1669010633.0,1494329673.0,63.0,1.0,915.0,1.0,42.0,2.0,158.0,0.69,3.0,215.751
4.0,14.0,13.0,15.0,1.0,1.0,406.0,46.0,114.0,4.0,1589511345.0,0.6,1.0,730.0,0.53,0.0,2069035655.0,1451097040.0,52.0,1.0,936.0,1.0,26.0,4.0,407.0,0.82,4.0,254.287
4.0,9.0,10.0,57.0,1.0,1.0,487.0,52.0,54.0,2.0,1923467329.0,0.56,1.0,868.0,0.61,1.0,1696888970.0,1826382992.0,60.0,1.0,552.0,0.0,34.0,1.0,408.0,0.83,8.0,453.535
4.0,8.0,12.0,4.0,0.0,1.0,461.0,88.0,65.0,4.0,1083122418.0,0.81,1.0,974.0,0.62,1.0,1486156660.0,2103552062.0,57.0,1.0,593.0,0.0,19.0,2.0,283.0,0.68,2.0,218.931
4.0,10.0,16.0,34.0,0.0,1.0,230.0,53.0,104.0,9.0,1097708337.0,0.84,0.0,999.0,0.72,0.0,2041904433.0,1429884933.0,34.0,1.0,785.0,0.0,44.0,2.0,401.0,0.73,3.0,247.901
4.0,9.0,10.0,31.0,0.0,0.0,311.0,86.0,67.0,6.0,1342337335.0,0.54,0.0,667.0,0.74,1.0,1154886426.0,1824917741.0,63.0,0.0,768.0,1.0,42.0,5.0,205.0,0.57,10.0,258.588
2.0,9.0,9.0,56.0,0.0,1.0,427.0,77.0,32.0,6.0,1755243438.0,0.53,1.0,810.0,0.88,0.0,1462355485.0,2144413216.0,27.0,0.0,899.0,1.0,19.0,1.0,116.0,0.87,10.0,271.949
2.0,10.0,9.0,33.0,1.0,1.0,308.0,41.0,104.0,1.0,1648231507.0,0.8,0.0,701.0,0.84,0.0,1558154100.0,1661394031.0,52.0,0.0,682.0,0.0,33.0,3.0,406.0,0.55,3.0,437.72
3.0,15.0,16.0,31.0,0.0,1.0,463.0,83.0,95.0,8.0,2058099762.0,0.78,0.0,706.0,0.58,0.0,1783131941.0,1132686028.0,71.0,0.0,900.0,1.0,44.0,3.0,107.0,0.72,2.0,217.648
3.0,11.0,16.0,6.0,1.0,1.0,344.0,62.0,128.0,8.0,1908397835.0,0.87,1.0,742.0,0.65,0.0,1389078678.0,2089058558.0,60.0,0.0,522.0,0.0,38.0,5.0,304.0,0.58,6.0,263.576
3.0,16.0,8.0,15.0,0.0,0.0,477.0,89.0,50.0,9.0,1087083395.0,0.52,0.0,991.0,0.74,1.0,1542663660.0,1843495525.0,64.0,1.0,779.0,1.0,22.0,3.0,272.0,0.56,7.0,290.409
3.0,16.0,11.0,60.0,0.0,0.0,470.0,118.0,49.0,5.0,1178063453.0,0.85,1.0,660.0,0.72,1.0,1634594095.0,1614502926.0,63.0,0.0,549.0,0.0,36.0,1.0,181.0,0.65,3.0,902.031
3.0,16.0,16.0,31.0,1.0,1.0,305.0,60.0,113.0,10.0,1554740983.0,0.67,1.0,667.0,0.67,1.0,1929148038.0,1328038528.0,42.0,1.0,808.0,0.0,16.0,2.0,196.0,0.77,5.0,312.356
4.0,14.0,16.0,23.0,0.0,0.0,440.0,49.0,123.0,10.0,1262176230.0,0.55,1.0,547.0,0.84,0.0,1967226126.0,1303731943.0,42.0,1.0,715.0,1.0,34.0,5.0,126.0,0.82,6.0,259.995
2.0,8.0,15.0,24.0,0.0,0.0,348.0,51.0,111.0,10.0,1500804338.0,0.86,1.0,694.0,0.53,1.0,1728674828.0,1622298101.0,47.0,1.0,889.0,0.0,48.0,3.0,382.0,0.62,4.0,301.855
2.0,11.0,10.0,11.0,1.0,1.0,363.0,127.0,58.0,10.0,2086764030.0,0.51,1.0,1009.0,0.64,1.0,1571645010.0,1957272673.0,44.0,0.0,671.0,1.0,27.0,1.0,419.0,0.64,9.0,256.494
3.0,10.0,16.0,58.0,0.0,1.0,435.0,127.0,55.0,7.0,1383115362.0,0.78,0.0,655.0,0.65,1.0,1165036760.0,1257415577.0,46.0,0.0,627.0,0.0,45.0,5.0,212.0,0.85,3.0,858.33
4.0,15.0,12.0,39.0,0.0,1.0,309.0,61.0,72.0,6.0,1873641715.0,0.87,0.0,576.0,0.78,1.0,1429270097.0,1638933294.0,26.0,1.0,602.0,0.0,41.0,1.0,239.0,0.88,5.0,342.84
4.0,16.0,8.0,21.0,1.0,1.0,486.0,107.0,82.0,1.0,1356507339.0,0.64,1.0,737.0,0.78,1.0,1790442755.0,1317911142.0,56.0,1.0,698.0,0.0,32.0,4.0,385.0,0.66,8.0,427.088
3.0,14.0,14.0,54.0,0.0,1.0,382.0,33.0,65.0,9.0,2001259821.0,0.73,1.0,933.0,0.8,0.0,1147786339.0,1627832968.0,63.0,0.0,560.0,0.0,32.0,1.0,452.0,0.61,1.0,263.697
3.0,8.0,13.0,14.0,0.0,1.0,283.0,73.0,109.0,7.0,1917387323.0,0.51,0.0,557.0,0.89,1.0,1482354338.0,1459382760.0,45.0,1.0,899.0,0.0,26.0,5.0,418.0,0.79,4.0,310.44
3.0,12.0,16.0,3.0,1.0,1.0,375.0,72.0,73.0,2.0,1648579918.0,0.51,1.0,986.0,0.51,0.0,2104876552.0,1967799195.0,60.0,0.0,715.0,1.0,31.0,1.0,212.0,0.8,9.0,228.217
2.0,14.0,12.0,44.0,1.0,0.0,498.0,69.0,34.0,2.0,1571609218.0,0.82,1.0,779.0,0.85,1.0,1354497343.0,1209101096.0,38.0,0.0,819.0,1.0,44.0,3.0,358.0,0.5,7.0,237.834
2.0,8.0,16.0,3.0,0.0,0.0,348.0,69.0,110.0,7.0,1109815402.0,0.65,0.0,1004.0,0.75,0.0,1091482579.0,1332473152.0,37.0,1.0,902.0,0.0,41.0,1.0,410.0,0.78,10.0,251.147
3.0,12.0,14.0,43.0,1.0,1.0,264.0,120.0,60.0,10.0,1459308993.0,0.67,1.0,674.0,0.62,1.0,1782787637.0,1163430055.0,48.0,1.0,767.0,1.0,26.0,1.0,307.0,0.78,3.0,314.514
3.0,10.0,13.0,41.0,0.0,0.0,320.0,87.0,120.0,6.0,1349794077.0,0.57,0.0,998.0,0.78,0.0,1517744206.0,1553249480.0,56.0,0.0,866.0,1.0,41.0,4.0,188.0,0.64,8.0,229.958
2.0,12.0,13.0,54.0,0.0,0.0,328.0,103.0,79.0,9.0,1315845358.0,0.79,1.0,963.0,0.55,0.0,1965472650.0,1199888563.0,47.0,1.0,637.0,1.0,36.0,2.0,328.0,0.55,7.0,224.198
4.0,11.0,12.0,4.0,1.0,1.0,207.0,109.0,108.0,1.0,2057630629.0,0.61,1.0,579.0,0.66,0.0,1282155508.0,1686630120.0,61.0,0.0,920.0,0.0,44.0,4.0,123.0,0.56,5.0,460.186
4.0,8.0,11.0,35.0,0.0,0.0,420.0,75.0,48.0,7.0,1329297758.0,0.56,1.0,777.0,0.77,0.0,1187516611.0,1534744228.0,34.0,0.0,510.0,0.0,26.0,4.0,355.0,0.68,3.0,208.758
4.0,13.0,15.0,26.0,0.0,1.0,242.0,75.0,111.0,2.0,1726861781.0,0.74,1.0,984.0,0.67,0.0,1166350335.0,1464121876.0,69.0,1.0,505.0,0.0,22.0,3.0,484.0,0.87,6.0,268.817
